,srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
470,59.166.0.0,5462,149.171.126.5,80,tcp,FIN,1.005132,1580,10168,31,29,3,5,http,11532.81445,76439.71094,12,18,255,255,2216496899,72454277,132,565,1,3924,9531.535219,0.0,1421928002,1421928003,91.344185,59.095704000000005,0.000625,0.0005009999999999999,0.000124,0,0,1,0,0,3,3,7,8,2,1,2,,0
471,59.166.0.0,6853,149.171.126.4,80,tcp,FIN,0.004184,1044,822,31,29,2,2,http,1747609.875,1414913.875,8,10,255,255,1211110479,3361864142,131,82,1,82,34.56091,0.722385,1421928003,1421928003,0.5458569999999999,0.398333,0.000749,0.000594,0.000155,0,0,1,0,0,3,1,8,8,2,1,1,,0
472,59.166.0.4,52292,149.171.126.1,80,tcp,FIN,0.0039049999999999996,1032,822,31,29,2,2,http,1849936.0,1516005.125,8,10,255,255,3116497414,972044094,129,82,1,82,31.888132000000002,0.6616380000000001,1421928003,1421928003,0.504714,0.374556,0.000668,0.00053,0.000138,0,0,1,0,0,3,1,2,10,1,1,1,,0
473,59.166.0.4,48114,149.171.126.0,80,tcp,FIN,1.158184,1684,10168,31,29,3,5,http,10803.11914,66338.33594,14,18,255,255,3240690140,3259588780,120,565,1,3924,8830.106223,7732.0881469999995,1421928003,1421928004,89.063767,68.093824,0.000712,0.000579,0.000133,0,0,1,0,0,3,1,1,3,1,1,1,,0
474,59.166.0.6,44008,149.171.126.9,80,tcp,FIN,1.355712,1684,10168,31,29,3,5,http,9229.098633,56672.80078,14,18,255,255,1031115008,3181800188,120,565,1,3924,9258.721937999999,8106.3139599999995,1421928003,1421928004,104.255538,79.71494100000001,0.0007019999999999999,0.000552,0.00015,0,0,1,0,0,1,3,5,2,1,1,1,,0
475,59.166.0.9,61075,149.171.126.5,80,tcp,FIN,0.004273,1044,822,31,29,2,2,http,1711209.875,1385443.375,8,10,255,255,1631116191,1632201040,131,82,1,82,35.353913,0.720733,1421928004,1421928004,0.5588569999999999,0.41322200000000003,0.000701,0.000547,0.000154,0,0,1,0,0,1,3,1,12,1,1,1,,0
476,59.166.0.7,65251,149.171.126.7,80,tcp,FIN,1.128763,1684,10168,31,29,3,5,http,11084.70117,68067.4375,14,18,255,255,611110087,612213047,120,565,1,3924,9675.347153,8474.235979000001,1421928002,1421928004,86.73269499999999,66.36529399999999,0.000699,0.000546,0.000153,0,0,1,0,0,1,2,2,1,1,1,1,,0
477,59.166.0.5,52072,149.171.126.7,80,tcp,FIN,1.116793,1684,10168,31,29,3,5,http,11203.50781,68796.99219,14,18,255,255,3060691258,3057696908,120,565,1,3924,8817.576933,7721.831968,1421928003,1421928004,85.879002,65.652118,0.000886,0.000701,0.000185,0,0,1,0,0,2,2,2,2,1,1,1,,0
478,175.45.176.3,15395,149.171.126.16,80,tcp,FIN,2.156393,135855,1042,254,252,51,1,http,499344.9688,3706.188965,108,24,255,255,3036857964,4271957155,1258,43,0,0,1918.404694,112.48546100000002,1421928002,1421928004,19.512224,89.454172,0.171334,0.098937,0.072397,0,1,0,0,0,3,1,1,1,1,1,1,Exploits,1
479,175.45.176.3,3025,149.171.126.14,80,tcp,FIN,1.328311,68195,612,254,252,27,1,http,403875.3125,3426.908447,60,14,255,255,4059237559,1589391797,1137,44,1,0,2054.773225,123.090828,1421928004,1421928005,21.506474,95.718383,0.181945,0.08396100000000001,0.097984,0,1,1,0,0,3,2,1,1,1,1,1, Fuzzers,1
480,59.166.0.4,37896,149.171.126.5,80,tcp,FIN,1.3281690000000002,1684,10168,31,29,3,5,http,9420.488281,57848.05859,14,18,255,255,3480691172,3478067220,120,565,1,3924,10468.32531,9164.384268000002,1421928004,1421928005,102.139385,78.10029399999999,0.000591,0.00046100000000000004,0.00013000000000000002,0,0,1,0,0,3,3,2,2,1,1,1,,0
481,59.166.0.9,28586,149.171.126.5,80,tcp,FIN,1.005716,1580,10168,31,29,3,5,http,11526.11719,76395.32813,12,18,255,255,4080691438,1932141298,132,565,1,3924,9530.557638,7674.225943,1421928005,1421928006,91.390821,59.128468999999996,0.00067,0.000525,0.000145,0,0,1,0,0,2,1,3,1,1,1,1,,0
482,59.166.0.4,51690,149.171.126.7,80,tcp,FIN,1.0318450000000001,1580,10168,31,29,3,5,http,11234.24609,74460.79688,12,18,255,255,1991110635,4137595856,132,565,1,3924,9533.163706,7677.750545,1421928005,1421928006,93.760909,60.664823999999996,0.0006900000000000001,0.000538,0.000152,0,0,1,0,0,4,2,3,2,1,1,1,,0
483,175.45.176.1,31585,149.171.126.17,80,tcp,FIN,0.798891,854,8902,62,252,2,4,http,7700.674805,81723.28906,10,12,255,255,381014554,3103535325,85,742,1,3944,4781.265028,3989.3382229999997,1421928006,1421928006,88.750333,62.395003,0.205019,0.11253900000000001,0.09247999999999999,0,1,1,0,0,1,1,1,4,1,1,1,Exploits,1
484,175.45.176.0,51404,149.171.126.15,80,tcp,FIN,1.1794040000000001,788,29468,62,252,2,11,http,4904.171875,192748.2031,12,28,255,255,2806964726,927407306,66,1052,1,13824,6977.460026000001,3663.796693,1421928005,1421928006,107.126999,39.424184999999994,0.187101,0.114943,0.072158,0,1,1,0,0,1,1,1,1,1,1,1,Generic,1
485,175.45.176.3,58150,149.171.126.14,80,tcp,FIN,1.471365,68115,612,254,252,26,1,http,363966.8125,3093.72583,58,14,255,255,4063364212,853436615,1174,44,1,0,2493.581173,132.270531,1421928006,1421928007,25.793948,101.121617,0.246763,0.156776,0.089987,0,1,1,0,0,1,1,1,2,1,1,1, Fuzzers,1
486,59.166.0.8,41891,149.171.126.8,80,tcp,FIN,1.147537,18682,1087890,31,29,2,370,http,129871.1953,7574009.5,350,746,255,255,323627459,2474229054,53,1458,1,524288,190.945032,115.86056599999999,1421928006,1421928007,3.287152,1.5396459999999998,0.000629,0.0004940000000000001,0.000135,0,0,1,0,0,1,1,3,1,1,1,1,,0
487,59.166.0.2,57752,149.171.126.3,80,tcp,FIN,1.006821,1684,10168,31,29,3,5,http,12427.2334,76311.47656,14,18,255,255,863627073,3014236231,120,565,1,3924,8765.766540999999,7676.057972,1421928006,1421928007,77.41938499999999,59.178706000000005,0.0009390000000000001,0.00078,0.00015900000000000002,0,0,1,0,0,2,4,2,3,1,1,1,,0
488,59.166.0.6,2522,149.171.126.7,80,tcp,FIN,1.004993,1580,10168,31,29,3,5,http,11534.40918,76450.28906,12,18,255,255,3253207861,1104677169,132,565,1,3924,9527.603122,7674.177034,1421928007,1421928008,91.301091,59.084588000000004,0.000728,0.0005480000000000001,0.00018,0,0,1,0,0,1,2,6,3,1,1,2,,0
489,59.166.0.9,58347,149.171.126.3,80,tcp,FIN,1.009574,1684,10168,31,29,3,5,http,12393.3457,76103.38281,14,18,255,255,923625975,924790396,120,565,1,3924,8765.241911,7675.513019,1421928007,1421928008,77.630925,59.357234999999996,0.000638,0.0004969999999999999,0.00014099999999999998,0,0,1,0,0,2,4,3,3,1,1,1,,0
490,59.166.0.4,34930,149.171.126.3,80,tcp,FIN,1.007117,1580,10168,31,29,3,5,http,11510.08203,76289.04688,12,18,255,255,1463627276,1464674949,132,565,1,3924,9539.404361,7682.179873,1421928007,1421928008,91.520909,59.210708,0.000691,0.00053,0.000161,0,0,1,0,0,4,4,3,1,1,1,1,,0
491,59.166.0.2,29610,149.171.126.0,80,tcp,FIN,0.004141,1044,822,31,29,2,2,http,1765757.0,1429606.375,8,10,255,255,4149013849,4150026539,131,82,1,82,34.151222,0.723029,1421928008,1421928008,0.538143,0.39922199999999997,0.000692,0.000541,0.000151,0,0,1,0,0,2,1,2,8,1,1,1,,0
492,175.45.176.3,44938,149.171.126.14,80,tcp,FIN,1.2070100000000001,68195,612,254,252,27,1,http,444463.5938,3771.30249,60,14,255,255,974138154,483921046,1137,44,0,0,1932.828599,112.431734,1421928008,1421928009,20.455627,87.419461,0.208116,0.070547,0.137569,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
493,59.166.0.4,42688,149.171.126.4,80,tcp,FIN,0.004111,1032,822,31,29,2,2,http,1757236.75,1440039.0,8,10,255,255,2361529428,2362643640,129,82,1,82,33.585253,0.704968,1421928009,1421928009,0.535571,0.39299999999999996,0.0007480000000000001,0.00057,0.000178,0,0,1,0,0,4,1,1,4,2,1,1,,0
494,59.166.0.4,45741,149.171.126.3,80,tcp,FIN,0.003899,1044,822,31,29,2,2,http,1875352.75,1518338.125,8,10,255,255,276142205,277182015,131,82,1,82,32.787481,0.6621739999999999,1421928009,1421928009,0.508714,0.377222,0.0006309999999999999,0.0005,0.000131,0,0,1,0,0,4,4,1,4,2,1,1,,0
495,59.166.0.8,35266,149.171.126.8,80,tcp,FIN,1.007694,1684,10168,31,29,3,5,http,12416.467770000001,76245.36719,14,18,255,255,396144309,2542634236,120,565,1,3924,8765.987858,7676.037418999999,1421928009,1421928010,77.48723299999999,59.242881999999994,0.000743,0.00056,0.000183,0,0,1,0,0,1,1,3,5,1,1,1,,0
496,175.45.176.3,44545,149.171.126.14,80,tcp,FIN,1.449481,68115,612,254,252,26,1,http,369461.9063,3140.434326,58,14,255,255,3401378886,2978998632,1174,44,1,0,2340.135466,138.801422,1421928010,1421928011,25.427158,103.475234,0.246952,0.104295,0.142657,0,1,1,0,0,2,2,2,2,1,1,2, Fuzzers,1
497,59.166.0.5,21046,149.171.126.5,80,tcp,FIN,1.010127,1684,10168,31,29,3,5,http,12386.561520000001,76061.72656,14,18,255,255,2841529354,2847211576,120,565,1,3924,8769.471515000001,7699.421652,1421928010,1421928011,77.674541,59.39,0.000616,0.00049,0.000126,0,0,1,0,0,1,1,3,3,1,1,1,,0
498,59.166.0.9,3201,149.171.126.3,80,tcp,FIN,1.084034,1684,10168,31,29,3,5,http,11542.07422,70876.00781,14,18,255,255,1176143413,3322673598,120,565,1,3924,9311.665665,8152.471834999999,1421928011,1421928012,83.360536,63.734353000000006,0.000691,0.000546,0.000145,0,0,1,0,0,1,1,1,4,1,1,1,,0
499,59.166.0.3,55535,149.171.126.1,80,tcp,FIN,0.004051,1032,822,31,29,2,2,http,1783263.5,1461367.625,8,10,255,255,1956142756,4102628681,129,82,1,82,32.903865,0.6895319999999999,1421928012,1421928012,0.526429,0.386667,0.000719,0.000567,0.000152,0,0,1,0,0,1,1,4,6,1,1,1,,0
500,59.166.0.4,41534,149.171.126.2,80,tcp,FIN,0.004046,1032,822,31,29,2,2,http,1785467.125,1463173.5,8,10,255,255,408659957,2555063086,129,82,0,0,33.211591,0.688821,1421928013,1421928013,0.526143,0.38799999999999996,0.0007030000000000001,0.00055,0.000153,0,0,0,0,0,2,2,4,12,2,2,2,,0
501,59.166.0.0,22693,149.171.126.4,80,tcp,FIN,1.034861,1580,10168,31,29,3,5,http,11201.50488,74243.78906,12,18,255,255,3981529836,1846294562,132,565,1,3924,9533.086143,7677.75851,1421928012,1421928013,94.045456,60.833175,0.00085,0.0006929999999999999,0.000157,0,0,1,0,0,1,1,2,1,1,1,1,,0
502,59.166.0.6,64682,149.171.126.6,80,tcp,FIN,1.009789,1580,10168,31,29,3,5,http,11479.625979999999,76087.17969,12,18,255,255,1776142977,1777241222,132,565,1,3924,9529.726125,7673.713551000001,1421928012,1421928013,91.673183,59.366062,0.000709,0.000562,0.000147,0,0,1,0,0,1,2,2,2,1,1,1,,0
503,59.166.0.4,41534,149.171.126.2,80,tcp,FIN,0.004046,1032,822,31,29,2,2,http,1785467.125,1463173.5,8,10,255,255,408659957,2555063086,129,82,1,82,33.211591,0.688821,1421928013,1421928013,0.526143,0.38799999999999996,0.0007030000000000001,0.00055,0.000153,0,0,2,0,0,2,2,4,12,2,2,2,,0
504,175.45.176.2,64872,149.171.126.13,80,tcp,FIN,1.323591,916,354,254,252,2,1,http,4986.43457,1873.690552,10,8,255,255,2144033395,1484928468,92,44,0,0,8212.280966,266.810187,1421928012,1421928013,147.065667,169.21671899999998,0.210585,0.138098,0.072487,0,1,0,0,0,1,2,2,2,1,1,2,Exploits,1
505,59.166.0.8,20078,149.171.126.9,80,tcp,FIN,1.005611,1684,10168,31,29,3,5,http,12442.1875,76403.30469,14,18,255,255,648661010,649730065,120,565,1,3924,8766.152740000001,7675.242639,1421928013,1421928014,77.32807700000001,59.118,0.000734,0.000601,0.000133,0,0,1,0,0,1,1,1,1,1,1,1,,0
506,59.166.0.1,26101,149.171.126.7,80,tcp,FIN,1.13859,18682,1087890,31,29,2,370,http,130891.7188,7633526.0,350,746,255,255,888659942,889735245,53,1458,1,524288,195.10875,115.590654,1421928014,1421928015,3.261499,1.527554,0.000712,0.000558,0.000154,0,0,1,0,0,1,1,5,3,1,1,2,,0
507,59.166.0.2,9379,149.171.126.6,80,tcp,FIN,1.006744,1684,10168,31,29,3,5,http,12428.18359,76317.3125,14,18,255,255,1428659683,3575226011,120,565,1,3924,8765.427793,7674.359946,1421928015,1421928016,77.415387,59.188706,0.000677,0.000532,0.000145,0,0,1,0,0,1,2,1,1,1,1,1,,0
508,59.166.0.7,27620,149.171.126.6,80,tcp,FIN,0.004098,1044,822,31,29,2,2,http,1784285.0,1444607.125,8,10,255,255,2088658356,2089679097,131,82,1,82,33.175715999999994,0.702426,1421928016,1421928016,0.528571,0.390333,0.000739,0.00058,0.00015900000000000002,0,0,1,0,0,1,1,1,4,1,1,1,,0
509,59.166.0.5,23634,149.171.126.7,80,tcp,FIN,1.004723,1580,10168,31,29,3,5,http,11537.50879,76470.82813,12,18,255,255,1908659731,1909648280,132,565,1,3924,9524.877889,7674.766086,1421928015,1421928016,91.306635,59.073115,0.0006309999999999999,0.00047599999999999997,0.000155,0,0,1,0,0,1,2,1,1,1,1,1,,0
510,59.166.0.4,10640,149.171.126.2,80,tcp,FIN,0.003975,1044,822,31,29,2,2,http,1839496.75,1489308.125,8,10,255,255,241181328,242161331,131,82,1,82,33.041114,0.685496,1421928016,1421928016,0.515429,0.383556,0.000648,0.000519,0.000129,0,0,1,0,0,2,2,5,5,1,1,1,,0
511,175.45.176.3,59905,149.171.126.16,80,tcp,FIN,1.124182,854,268,254,252,2,1,http,5472.42334,1594.047974,10,6,255,255,1397415052,4050465553,85,45,0,0,6931.888426,345.576875,1421928014,1421928016,116.53333300000001,207.964797,0.194635,0.084353,0.11028199999999999,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
512,175.45.176.0,16628,149.171.126.13,80,tcp,FIN,2.050333,814,354,62,252,2,1,http,2860.023193,1209.55957,10,8,255,255,2646081078,3514335919,81,44,0,0,12938.94477,424.127125,1421928014,1421928016,223.322667,276.66443799999996,0.196575,0.11368099999999999,0.08289400000000001,0,1,0,0,0,1,2,1,1,1,1,1,DoS,1
513,59.166.0.3,46698,149.171.126.1,80,tcp,FIN,1.0587959999999998,1580,10168,31,29,3,5,http,10948.28418,72565.4375,12,18,255,255,181175344,2331795042,132,565,1,3924,9544.328716,7686.096487999999,1421928016,1421928017,96.221727,62.248940000000005,0.0007099999999999999,0.00056,0.00015,0,0,1,0,0,2,1,2,10,2,1,2,,0
514,59.166.0.4,36034,149.171.126.2,80,tcp,FIN,0.004098,1044,822,31,29,2,2,http,1784285.0,1444607.125,8,10,255,255,2806561406,662174010,131,82,1,82,33.671001000000004,0.702501,1421928017,1421928017,0.532857,0.393556,0.000727,0.000552,0.000175,0,0,1,0,0,2,2,1,11,1,1,1,,0
515,59.166.0.3,21534,149.171.126.0,80,tcp,FIN,0.019099,1044,822,31,29,2,2,http,382847.25,309963.8438,8,10,255,255,781176336,2937130118,131,82,1,82,166.049497,3.745725,1421928017,1421928017,2.678286,2.0628889999999998,0.0007019999999999999,0.00053,0.000172,0,0,1,0,0,2,2,11,10,2,1,1,,0
516,59.166.0.8,54193,149.171.126.9,80,tcp,FIN,0.00404,1044,822,31,29,2,2,http,1809901.0,1465346.5,8,10,255,255,1201174945,3347603941,131,82,1,82,33.341406,0.685753,1421928018,1421928018,0.526429,0.385444,0.0006889999999999999,0.0005679999999999999,0.000121,0,0,1,0,0,1,1,10,10,1,1,9,,0
517,59.166.0.1,27775,149.171.126.3,80,tcp,FIN,1.064091,1684,10168,31,29,3,5,http,11758.393559999999,72204.35156,14,18,255,255,2986567248,842281191,120,565,1,3924,8775.817112,7684.468507,1421928017,1421928018,81.826233,62.56,0.000695,0.0005679999999999999,0.000127,0,0,1,0,0,1,1,3,2,1,1,1,,0
518,175.45.176.1,5374,149.171.126.17,80,tcp,FIN,0.9849530000000001,1128,1132,254,252,2,2,http,8252.170898,8276.537109,10,10,255,255,251534050,420025217,113,113,1,98,6621.326527,140.989109,1421928018,1421928019,109.439222,97.942109,0.178398,0.102871,0.075527,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
519,175.45.176.3,9436,149.171.126.14,80,tcp,FIN,1.6645619999999999,68195,698,254,252,27,1,http,322290.1875,3147.975342,60,16,255,255,674919484,57777447,1137,44,1,0,2777.421714,142.326469,1421928018,1421928019,28.196185999999997,103.27193,0.19096,0.115479,0.07548099999999999,0,1,1,0,0,1,2,1,1,1,1,1, Fuzzers,1
520,59.166.0.9,4344,149.171.126.0,80,tcp,FIN,1.00685,1684,10168,31,29,3,5,http,12426.875979999999,76309.28125,14,18,255,255,1321175734,3471850104,120,565,1,3924,8765.962246,7676.645417,1421928018,1421928019,77.424538,59.192765,0.0007379999999999999,0.0005690000000000001,0.000169,0,0,1,0,0,2,2,1,3,2,1,1,,0
521,59.166.0.9,46580,149.171.126.7,80,tcp,FIN,1.00573,1684,10168,31,29,3,5,http,12440.71387,76394.25781,14,18,255,255,1261175724,3407563539,120,565,1,3924,8765.903258,7674.8225840000005,1421928018,1421928019,77.337079,59.13329399999999,0.000618,0.00046100000000000004,0.000157,0,0,1,0,0,2,2,1,3,2,1,1,,0
522,59.166.0.7,39938,149.171.126.8,80,tcp,FIN,1.006958,1684,10168,31,29,3,5,http,12425.54297,76301.09375,14,18,255,255,1441179956,1442216142,120,565,1,3924,8765.96975,7676.293645999999,1421928018,1421928019,77.43123299999999,59.199412,0.000672,0.0005650000000000001,0.00010700000000000001,0,0,1,0,0,1,1,3,2,1,1,1,,0
523,59.166.0.1,62097,149.171.126.9,80,tcp,FIN,1.004621,1580,10168,31,29,3,5,http,11538.67969,76478.59375,12,18,255,255,4130756698,4127595970,132,565,1,3924,9524.523276,7674.09798,1421928019,1421928020,91.297821,59.066588,0.0006190000000000001,0.00048499999999999997,0.000134,0,0,1,0,0,1,2,2,2,1,1,1,,0
524,175.45.176.0,21544,149.171.126.14,80,tcp,FIN,2.264736,796,16560,62,252,2,7,http,2532.745605,55572.04297,10,20,255,255,2910002806,2309277939,80,828,0,0,15070.3937,11882.14393,1421928019,1421928021,251.637333,111.89036499999999,0.232019,0.138193,0.09382599999999999,0,1,0,0,0,1,2,1,1,1,1,1,Exploits,1
525,175.45.176.0,21544,149.171.126.14,80,tcp,FIN,2.264736,796,16560,62,252,2,7,http,2532.745605,55572.04297,10,20,255,255,2910002806,2309277939,80,828,0,0,15070.3937,11882.14393,1421928019,1421928021,251.637333,111.89036499999999,0.232019,0.138193,0.09382599999999999,0,1,0,0,0,1,2,1,1,1,1,1,Exploits,1
526,175.45.176.1,38841,149.171.126.18,80,tcp,FIN,0.7599899999999999,926,268,254,252,2,1,http,8779.063477,2357.925781,10,6,255,255,407824719,3486496032,93,45,0,0,4084.76681,187.772672,1421928020,1421928021,75.76055600000001,133.51040600000002,0.188584,0.092428,0.09615599999999999,0,1,0,0,0,2,1,2,2,1,1,2,Exploits,1
527,59.166.0.2,1589,149.171.126.9,80,tcp,FIN,0.004054,1044,822,31,29,2,2,http,1803650.625,1460286.125,8,10,255,255,1213693835,1214715346,131,82,1,82,33.254919,0.695401,1421928021,1421928021,0.529143,0.385667,0.000732,0.0005780000000000001,0.000154,0,0,1,0,0,1,2,1,11,1,1,1,,0
528,59.166.0.4,16292,149.171.126.6,80,tcp,FIN,1.005631,1580,10168,31,29,3,5,http,11527.09082,76401.78125,12,18,255,255,2639083729,494770876,132,565,1,3924,9530.404979,7674.385956,1421928020,1421928021,91.385726,59.121883,0.000691,0.0005549999999999999,0.000136,0,0,1,0,0,1,1,11,5,1,1,1,,0
529,175.45.176.3,50179,149.171.126.14,80,tcp,FIN,2.6600099999999998,68195,698,254,252,27,1,http,201680.4375,1969.917358,60,16,255,255,351150905,3148582121,1137,44,0,0,5917.065042,272.523656,1421928020,1421928023,43.944593,172.742859,0.180556,0.068857,0.111699,0,1,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
530,59.166.0.8,63983,149.171.126.1,80,tcp,FIN,1.152679,1684,10168,31,29,3,5,http,10854.71387,66655.15625,14,18,255,255,1753694152,1754646121,120,565,1,3924,8853.494338,7752.212336,1421928022,1421928023,88.62753599999999,67.771765,0.00072,0.000556,0.000164,0,0,1,0,0,2,3,3,9,2,1,2,,0
531,59.166.0.8,21885,149.171.126.1,80,tcp,FIN,0.003982,1044,822,31,29,2,2,http,1836263.125,1486690.125,8,10,255,255,1933692732,4084439300,131,82,1,82,32.689837,0.698535,1421928023,1421928023,0.518714,0.378444,0.000704,0.000572,0.000132,0,0,1,0,0,2,3,3,9,2,1,2,,0
532,59.166.0.5,1350,149.171.126.5,80,tcp,FIN,0.003919,1032,822,31,29,2,2,http,1843327.5,1510589.5,8,10,255,255,2355789631,207245297,129,82,1,82,32.163424,0.660988,1421928023,1421928023,0.508429,0.374556,0.000679,0.000544,0.000135,0,0,1,0,0,3,1,3,5,1,1,1,,0
533,59.166.0.7,21773,149.171.126.1,80,tcp,FIN,0.0039700000000000004,1032,822,31,29,2,2,http,1819647.375,1491183.875,8,10,255,255,2891599483,747292478,129,82,1,82,32.291573,0.680701,1421928024,1421928024,0.515143,0.379556,0.000683,0.000549,0.000134,0,0,1,0,0,2,3,7,8,1,1,6,,0
534,59.166.0.0,2147,149.171.126.8,80,tcp,FIN,1.014098,1684,10168,31,29,3,5,http,12338.05762,75763.875,14,18,255,255,266207790,2412576074,120,565,1,3924,8769.77378,7683.785341,1421928023,1421928024,77.980998,59.61670600000001,0.000776,0.000611,0.000165,0,0,1,0,0,1,2,1,5,1,1,1,,0
535,175.45.176.2,55533,149.171.126.17,80,tcp,FIN,1.016383,800,7312,62,252,2,4,http,5667.154785,52759.63672,10,12,255,255,3263410985,1013835465,80,609,0,0,5738.546837,6808.354934999999,1421928023,1421928024,112.931444,83.677543,0.21291,0.095233,0.117677,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
536,175.45.176.1,8163,149.171.126.12,80,tcp,FIN,3.455953,2076,249293,62,252,2,92,http,4687.563965,574005.5,40,188,255,255,819279668,3957445405,52,1326,0,0,4453.312094,2317.754865,1421928021,1421928025,88.614182,18.000181,0.200292,0.08882000000000001,0.111472,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
537,59.166.0.7,44836,149.171.126.7,80,tcp,FIN,0.003985,1044,822,31,29,2,2,http,1834880.875,1485571.0,8,10,255,255,3671596261,1527283220,131,82,1,82,32.870894,0.688002,1421928025,1421928025,0.5182859999999999,0.38066700000000003,0.000687,0.0005549999999999999,0.000132,0,0,1,0,0,2,1,2,8,1,1,1,,0
538,59.166.0.5,36894,149.171.126.6,80,tcp,FIN,1.005467,1580,10168,31,29,3,5,http,11528.9707,76414.24219,12,18,255,255,686208416,2832784875,132,565,1,3924,9530.561457,7674.913772,1421928024,1421928025,91.372089,59.113177,0.000668,0.000539,0.000129,0,0,1,0,0,3,1,2,5,1,1,1,,0
539,59.166.0.5,43770,149.171.126.8,80,tcp,FIN,1.121824,1580,10168,31,29,3,5,http,10333.17188,68488.46094,12,18,255,255,1406210246,1407258357,132,565,1,3924,9597.157148999999,7726.78247,1421928025,1421928026,101.950634,65.95688100000001,0.0006900000000000001,0.000553,0.00013700000000000002,0,0,1,0,0,3,2,1,1,1,1,1,,0
540,59.166.0.0,8483,149.171.126.2,80,tcp,FIN,1.005786,1684,10168,31,29,3,5,http,12440.02246,76390.01563,14,18,255,255,1346214428,1347278774,120,565,1,3924,8765.750327,7675.366342,1421928025,1421928026,77.33969499999999,59.122234999999996,0.000843,0.000704,0.000139,0,0,1,0,0,3,2,4,3,1,1,2,,0
541,59.166.0.1,23189,149.171.126.7,80,tcp,FIN,1.0102719999999998,1684,10168,31,29,3,5,http,12384.7832,76050.80469,14,18,255,255,986207360,987659539,120,565,1,3924,8765.865776,7675.046537,1421928025,1421928026,77.686077,59.397059,0.000657,0.0005200000000000001,0.00013700000000000002,0,0,1,0,0,1,2,2,5,1,1,2,,0
542,175.45.176.1,47378,149.171.126.10,80,tcp,FIN,0.9060459999999999,852,268,254,252,2,1,http,6772.283203,1977.824585,10,6,255,255,3410357284,3860191751,85,45,0,0,5010.752754,250.600719,1421928025,1421928026,96.89299999999999,155.021203,0.211531,0.130939,0.080592,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
543,175.45.176.3,44515,149.171.126.14,80,tcp,FIN,1.5347030000000002,68115,612,254,252,26,1,http,348945.6875,2966.046143,58,14,255,255,1144866613,1639561160,1174,44,0,0,2654.1096260000004,156.548219,1421928024,1421928026,26.908034999999998,111.15946100000001,0.161091,0.089619,0.07147200000000001,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
544,59.166.0.3,36891,149.171.126.0,80,tcp,FIN,1.034793,1580,10168,31,29,3,5,http,11202.24023,74248.66406,12,18,255,255,1766209056,3932431639,132,565,1,3924,9542.817895,7684.326576,1421928026,1421928027,94.036727,60.837644,0.000683,0.000549,0.000134,0,0,1,0,0,2,3,6,2,1,1,1,,0
545,59.166.0.4,40510,149.171.126.0,80,tcp,FIN,1.0060850000000001,1580,10168,31,29,3,5,http,11521.88867,76367.30469,12,18,255,255,1706208282,3856824461,132,565,1,3924,9534.186475,7682.758309999999,1421928026,1421928027,91.425818,59.148062,0.000701,0.0005639999999999999,0.00013700000000000002,0,0,1,0,0,3,3,6,2,1,1,1,,0
546,59.166.0.6,53611,149.171.126.3,80,tcp,FIN,1.139508,18474,1087890,31,29,2,370,http,129325.9922,7627376.0,346,746,255,255,158725917,159832544,53,1458,1,524288,201.04097099999998,120.818091,1421928027,1421928028,3.3019910000000006,1.528776,0.0007030000000000001,0.000566,0.00013700000000000002,0,0,1,0,0,1,1,2,5,1,1,1,,0
547,175.45.176.3,17889,149.171.126.14,80,tcp,FIN,1.488404,68195,612,254,252,27,1,http,360434.375,3058.309326,60,14,255,255,1558943274,2628600651,1137,44,1,0,2514.092831,163.02176599999999,1421928028,1421928029,25.227186,104.690078,0.193088,0.081234,0.111854,0,1,1,0,0,2,2,1,1,1,1,1, Fuzzers,1
548,59.166.0.0,12499,149.171.126.1,80,tcp,FIN,1.107097,1684,10168,31,29,3,5,http,11301.62891,69399.51563,14,18,255,255,578726656,579787078,120,565,1,3924,9503.899993,8320.214086,1421928027,1421928029,85.134075,65.090588,0.000687,0.000552,0.000135,0,0,1,0,0,3,1,1,5,2,1,1,,0
549,59.166.0.0,54560,149.171.126.7,80,tcp,FIN,1.011559,1580,10168,31,29,3,5,http,11459.53906,75954.04688,12,18,255,255,3264111340,3269467842,132,565,1,3924,9530.161151999999,7675.158716,1421928028,1421928029,91.924547,59.473176,0.0006450000000000001,0.0005110000000000001,0.000134,0,0,1,0,0,3,2,2,5,2,1,1,,0
